project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
ETS-Watch,Provides a Python client for retrieving the latest data on the EU Emissions Trading System market and its participants.,OSUKED,https://github.com/OSUKED/ETS-Watch.git,github,"git-scraping,eu-ets-market",Emission Observation and Modeling,"2022/04/12, 02:15:40",4,0,2,true,Python,Open Source UK Energy Data,OSUKED,"Python,Jupyter Notebook,HTML,CSS,JavaScript,TeX,Batchfile",https://OSUKED.github.io/ETS-Watch/,,"2020/12/08, 18:06:18",702,GPL-3.0,124,429,"2021/11/12, 11:32:02",0,0,0,0,363,0,0,0.0,"2021/04/28, 23:14:36",v0.0.1,0,1,false,,false,false,,,https://github.com/OSUKED,https://osuked.com/,,,,https://avatars.githubusercontent.com/u/75696139?v=4,,,
Industrial Smoke Plume Detection,Characterization of Industrial Smoke Plumes from Remote Sensing Data.,HSG-AIML,https://github.com/HSG-AIML/IndustrialSmokePlumeDetection.git,github,,Emission Observation and Modeling,"2021/04/20, 10:20:15",26,0,17,false,Python,Artificial Intelligence & Machine Learning (AI:ML Lab) @ HSG,HSG-AIML,Python,,",http://doi.org/10.5281/zenodo.4250706,http://doi.org/10.5281/zenodo.4250706","2020/11/06, 15:09:47",734,GPL-3.0,0,6,"2021/11/12, 11:32:02",1,0,0,0,363,0,0,0.33333333333333337,,,0,2,false,,false,false,,,https://github.com/HSG-AIML,www.hsg.ai,St.Gallen,,,https://avatars.githubusercontent.com/u/59830997?v=4,,,
EDGAR,Emissions Database for Global Atmospheric Research.,,,custom,,Emission Observation and Modeling,,,,,,,,,,https://edgar.jrc.ec.europa.eu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenGHGMap,A city-level CO2 emissions inventory for Europe.,,,custom,,Emission Observation and Modeling,,,,,,,,,,https://openghgmap.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCP-GridFED,Gridded fossil CO2 emissions and related O2 combustion consistent with national inventories 1959-2018.,record,,custom,,Emission Observation and Modeling,,,,,,,,,,https://zenodo.org/record/3958283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Integrated Carbon Observation System,"Produces standardised data on greenhouse gas concentrations in the atmosphere, as well as on carbon fluxes between the atmosphere, the earth and oceans.",ICOS-Carbon-Portal,https://github.com/ICOS-Carbon-Portal/pylib.git,github,"icos,dataaccess,greenhouse-gas,european",Emission Observation and Modeling,"2022/10/27, 08:34:53",7,5,4,true,Python,ICOS Carbon Portal,ICOS-Carbon-Portal,Python,,,"2020/07/27, 13:20:53",836,GPL-3.0,128,359,"2022/10/27, 08:34:57",15,64,96,88,14,2,1.3,0.34615384615384615,,,0,6,false,,false,false,"openghg/openghg,pawel-wolff/atmo-access-time-series,claudiodonofrio/icosapi,emanueletramutola/icos_api,greglit/policybear",,https://github.com/ICOS-Carbon-Portal,https://www.icos-cp.eu,"Lund, Sweden",,,https://avatars.githubusercontent.com/u/10807176?v=4,,,
"Global Database of Cement, Iron and Steel Production Assets","The Global Database of Cement, Iron and Steel Production Assets provides information on global cement production plants that are operational today.",spatial-finance-initiative/geoasset-project,,custom,,Emission Observation and Modeling,,,,,,,,,,https://www.cgfi.ac.uk/spatial-finance-initiative/geoasset-project/geoasset-databases/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Global Registry of Fossil Fuels,"Open Source database of oil, gas and coal production and reserves globally, expressed in CO2-equivalent.",fossilfuelregistry,https://github.com/fossilfuelregistry/portal-v2.git,github,,Emission Observation and Modeling,"2022/11/07, 18:08:46",3,0,3,true,TypeScript,,,"TypeScript,JavaScript,CSS,HTML",,,"2022/07/27, 08:49:42",106,MIT,234,234,"2022/10/27, 08:34:57",8,0,0,0,14,0,0,0.5675675675675675,,,0,4,false,,false,false,,,,,,,,,,,
Easy-ERA5-Trck,A super lightweight Lagrangian model for calculating millions of trajectories using ERA5 data.,Novarizark,https://github.com/Novarizark/easy-era5-trck.git,github,"era5,python,lagrangian,trajectory,multiprocessing",Emission Observation and Modeling,"2022/06/24, 12:23:47",26,0,11,true,Python,,,"Python,Shell",,,"2020/10/28, 08:04:54",743,MIT,1,44,"2021/06/15, 13:19:13",0,3,3,0,513,0,0.0,0.050000000000000044,"2021/06/02, 06:09:36",v0.10-beta,0,2,false,,false,false,,,,,,,,,,,
GRACED,Near-real-time Global Gridded Daily CO2 Emissions Dataset from fossil fuel and cement production with a global spatial resolution of 0.1° by 0.1° and a temporal resolution of 1 day.,,,custom,,Emission Observation and Modeling,,,,,,,,,,https://carbonmonitor-graced.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exiobase,A global and detailed Multi-Regional Environmentally Extended Supply-Use Table (MR-SUT) and Input-Output Table (MR-IOT).,,,custom,,Life Cycle Assessment,,,,,,,,,,https://www.exiobase.eu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonsai,"The aim of BONSAI is to make reliable, unbiased sustainability information on products (product footprints) readily and freely available whenever and wherever it is needed to support product comparisons and decisions.",BONSAMURAIS,https://github.com/BONSAMURAIS/bonsai.git,github,"overview,guidelines,management",Life Cycle Assessment,"2020/09/08, 13:57:00",45,0,12,false,Jupyter Notebook,BONSAI,BONSAMURAIS,Jupyter Notebook,https://bonsai.uno/,,"2017/01/11, 01:29:37",2129,BSD-3-Clause,0,95,"2019/04/12, 07:45:12",7,2,12,0,1308,0,0.0,0.6129032258064516,,,0,10,false,,false,false,,,https://github.com/BONSAMURAIS,https://bonsai.uno/,"Aalborg, Denmark",,,https://avatars.githubusercontent.com/u/25032243?v=4,,,
brightway2,An open source framework for life cycle assessment.,brightway-lca,https://github.com/brightway-lca/brightway2.git,github,"life-cycle-assessment,bw2,python,documentation",Life Cycle Assessment,"2022/08/24, 12:21:36",44,40,26,true,Jupyter Notebook,Brightway LCA software framework,brightway-lca,"Jupyter Notebook,HTML,TeX,Python,Shell",https://brightway.dev/,,"2020/03/02, 18:57:27",983,BSD-3-Clause,22,482,"2022/11/09, 15:21:03",11,0,37,12,1,2,0,0.011820330969267157,,,0,5,false,,true,false,"MTES-MCT/ecobalyse-data,CIRAIG/IWP_Reborn,flechtenberg/bw_activity_replacement,sysarcher/hack_zurich,dgfug/swolfpy,SwolfPy-Project/swolfpy,ENVIRO-Module/enbios,cyrillefrancois/openlca2bw,QSD-Group/BW2QSD,aleksandra-kim/gsa_framework,cmutel/tension,AntelopeLCA/lca_disclosures_bw2,brightway-lca/multifunctional,polca/premise,MaximeAgez/pylcaio,mfastudillo/ulcarchetype,scyjth/biosteam_lca,oie-mines-paristech/lca_algebraic,brightway-lca/temporalis,PascalLesage/bw2-database-preaggregator,CIRAIG/bw2waterbalancer,brightway-lca/brightway2-calc,aleksandra-kim/brightway2-calc-copy,brightway-lca/brightway2-regional,CIRAIG/bw2landbalancer,Loisel/lca2rmnd,pjamesjoyce/futura,CIRAIG/brightway2-aggregated,MAGIC-nexus/nis-backend,pjamesjoyce/lca_disclosures,NicolasDumoulin/brightway2-sensitivity,cmutel/bw2_aware,pjamesjoyce/lcopt_cv,pjamesjoyce/lcopt,pjamesjoyce/rmflow,peteWT/fcat_biomass,WoodResourcesGroup/RoundwoodHarvestGHG,LCA-ActivityBrowser/activity-browser,cardosan/tempo_test,cmutel/bw2-lcimpact",,https://github.com/brightway-lca,https://docs.brightway.dev/,,,,https://avatars.githubusercontent.com/u/26960762?v=4,,,
carculator,Prospective environmental and economic life cycle assessment of vehicles made blazing fast.,romainsacchi,https://github.com/romainsacchi/carculator.git,github,,Life Cycle Assessment,"2022/10/17, 09:26:14",32,3,7,true,Python,,,Python,http://carculator.psi.ch,",https://doi.org/10.5281/zenodo.3778259","2019/06/07, 11:42:08",1252,BSD-3-Clause,160,939,"2022/04/24, 07:30:55",4,10,23,3,200,0,0.1,0.04109589041095896,"2022/10/17, 09:42:33",v.1.7.3,0,2,false,,true,true,"romainsacchi/commute,polca/premise,romainsacchi/carculator_online",,,,,,,,,,
Electricity Life Cycle Inventory,"A Python package that uses standardized facility release and generation data to create regionalized life cycle inventory (LCI) models for the generation, mix of generation, mix of consumption, and distribution of electricity to end users for the US, with embedded system processes of upstream fuel production and infrastructure.",USEPA,https://github.com/USEPA/ElectricityLCI.git,github,ord,Life Cycle Assessment,"2020/08/26, 09:34:02",19,0,3,true,Python,U.S. Environmental Protection Agency,USEPA,Python,,,"2017/06/23, 18:37:55",1966,CC0-1.0,0,974,"2022/10/24, 15:23:20",26,83,166,22,17,0,0.0,0.5750708215297451,"2020/08/26, 09:36:44",v1.0.1,0,8,false,,false,false,,,https://github.com/USEPA,https://www.epa.gov,United States of America,,,https://avatars.githubusercontent.com/u/1304320?v=4,,,
uslci-content,Supplementary content for the U.S. Life Cycle Inventory Database.,uslci-admin,https://github.com/uslci-admin/uslci-content.git,github,,Life Cycle Assessment,"2022/11/07, 13:15:06",18,0,9,true,,,,,,,"2017/12/21, 17:25:44",1785,MIT,93,659,"2018/07/25, 18:23:08",6,0,2,0,1569,0,0,0.08966565349544076,,,0,4,false,,false,false,,,,,,,,,,,
OpenLCA,An open source and free software for Sustainability and Life Cycle Assessment.,GreenDelta,https://github.com/GreenDelta/olca-app.git,github,"openlca,eclipse-rcp,java",Life Cycle Assessment,"2022/11/10, 15:09:54",117,0,36,true,Java,,GreenDelta,"Java,TypeScript,Python,HTML,CSS,NSIS,JavaScript,Shell,Batchfile",openlca.org,,"2013/08/29, 14:14:54",3360,MPL-2.0,724,3888,"2022/11/10, 15:09:58",34,92,221,111,0,0,0.0,0.307007786429366,,,0,9,false,,false,false,,,https://github.com/GreenDelta,,,,,https://avatars.githubusercontent.com/u/3889246?v=4,,,
openlca-python-tutorial,Explains the usage of the openLCA API from Python.,GreenDelta,https://github.com/GreenDelta/openlca-python-tutorial.git,github,"python,jython,tutorial,openlca",Life Cycle Assessment,"2022/09/27, 13:26:12",26,0,5,true,Jupyter Notebook,,GreenDelta,"Jupyter Notebook,Python,Batchfile",,,"2017/02/07, 11:24:19",2102,CUSTOM,5,55,"2022/08/15, 11:17:49",30,1,4,1,87,0,0.0,0.18867924528301883,,,0,5,false,,false,false,,,https://github.com/GreenDelta,,,,,https://avatars.githubusercontent.com/u/3889246?v=4,,,
Global LCA Data Access Network,"Gathers life cycle dataset providers and other stakeholders who share the goal of improving sustainability-related decisions through enhanced, interoperable and global access to LCA datasets.",,,custom,,Life Cycle Assessment,,,,,,,,,,https://www.globallcadataaccess.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BioSTEAM_LCA,An agile life cycle assessment platform that enables a fast and flexible evaluation of the life cycle environmental impacts of biorefineries under uncertainty.,scyjth,https://github.com/scyjth/biosteam_lca.git,github,"life-cycle-assessment,environmental-impacts,integrated-lca-and-tea,uncertainty",Life Cycle Assessment,"2021/08/30, 20:11:40",12,0,3,false,Python,,,"Python,Jupyter Notebook",,,"2020/04/10, 17:52:37",944,CUSTOM,0,109,"2020/09/16, 05:52:52",1,1,1,0,785,0,0.0,0.01869158878504673,,,0,2,false,,false,false,,,,,,,,,,,
lca_algebraic,"A small layer above brightway2, designed for the definition of parametric inventories with fast computation of LCA impacts, suitable for Monte Carlo analysis.",oie-mines-paristech,https://github.com/oie-mines-paristech/lca_algebraic.git,github,"lca,brightway2,numpy,monte-carlo,lca-algebraic,foreground-activities,symbolic-expressions",Life Cycle Assessment,"2022/09/14, 09:42:56",12,0,4,true,Jupyter Notebook,OIE - Mines ParisTech,oie-mines-paristech,"Jupyter Notebook,Python,Makefile",,,"2020/03/30, 14:53:35",955,BSD-2-Clause,14,132,"2022/09/13, 16:15:29",9,11,16,8,58,1,0.0,0.016949152542372836,"2021/06/23, 11:51:05",1.0.0,0,3,false,,false,false,,,https://github.com/oie-mines-paristech,http://www.oie.mines-paristech.fr/,Sophia Antipolis - France,,,https://avatars.githubusercontent.com/u/62893802?v=4,,,
Federal LCA Commons,A central point of access to a collection of data repositories for use in Life Cycle Assessment.,,,custom,,Life Cycle Assessment,,,,,,,,,,https://www.lcacommons.gov/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trase,Brings unprecedented transparency to commodity supply chains revealing new pathways towards achieving a deforestation-free economy.,Vizzuality,https://github.com/Vizzuality/trase.git,github,,Life Cycle Assessment,"2022/11/10, 09:58:47",32,0,4,true,Ruby,Vizzuality,Vizzuality,"Ruby,JavaScript,PLpgSQL,SCSS,HTML,CSS,Shell,EJS,CoffeeScript",https://trase.earth,,"2017/02/16, 15:55:05",2093,MIT,262,7267,"2022/11/07, 04:00:48",46,1914,2099,177,3,13,0.0,0.7493408331868519,"2022/11/10, 10:30:21",6.8.1,0,17,false,,false,false,,,https://github.com/Vizzuality,http://www.vizzuality.com,"Madrid, Cambridge, Barcelona, Washington DC",,,https://avatars.githubusercontent.com/u/305994?v=4,,,
QSDsan,A package for the quantitative sustainable design of sanitation and resource recovery systems.,QSD-Group,https://github.com/QSD-Group/QSDsan.git,github,"sanitation,resource-recovery,techno-economic-analysis,life-cycle-assessment,quantitative-sustainable-design,sustainability-analysis",Life Cycle Assessment,"2022/11/07, 03:54:07",24,7,13,true,Python,Quantitative Sustainable Design (QSD) Group,QSD-Group,Python,https://qsdsan.com,",https://doi.org/10.1039/d2ew00455k\n\n,https://doi.org/10.1039/d2ew00455k.\n\n,https://doi.org/10.1039/D2EW00431C.\n\n,https://doi.org/10.1021/acssuschemeng.9b07040.\n\n\n","2020/09/29, 15:53:46",772,CUSTOM,685,1367,"2022/10/14, 14:24:30",1,46,87,46,27,0,0.0,0.2887383573243014,,,0,10,false,,true,true,"QSD-Group/QSDsan-workshop,QSD-Group/QSDsan-webapp,QSD-Group/DMsan,QSD-Group/QSDsan,QSD-Group/QSDedu,BioSTEAMDevelopmentGroup/biosteam,QSD-Group/EXPOsan",,https://github.com/QSD-Group,,,,,https://avatars.githubusercontent.com/u/68925850?v=4,,,
premise,Coupling Integrated Assessment Models output with Life Cycle Assessment.,romainsacchi,https://github.com/polca/premise.git,github,"lifecycle,energy,ecoinvent,transport,inventory",Life Cycle Assessment,"2022/11/04, 18:04:55",54,7,35,true,Python,POLCA,polca,"Python,Jupyter Notebook",,",https://doi.org/10.1016/j.rser.2022.112311","2018/11/13, 10:31:56",1458,BSD-3-Clause,750,1465,"2022/11/07, 12:36:56",17,34,74,42,3,1,0.1,0.10400616332819723,"2022/11/04, 18:05:22",v.1.3.9,0,10,false,,true,true,"alideoro/Team_PV,Joris-Simaitis/Team-Awesome-Autumn-School,premise-community-scenarios/ammonia-prospective-scenarios,premise-community-scenarios/cobalt-perspective-2050,premise-community-scenarios/energy-perspective-2050-switzerland,premise-community-scenarios/scenario-example-bread,whatofit/LevelWordWithFreq",,https://github.com/polca,,,,,https://avatars.githubusercontent.com/u/58623740?v=4,,,
useeior,Estimating potential environmental impacts of goods and services in the US economy.,USEPA,https://github.com/USEPA/useeior.git,github,ord,Life Cycle Assessment,"2022/08/25, 15:32:13",17,0,9,true,R,U.S. Environmental Protection Agency,USEPA,R,,",https://doi.org/10.5281/zenodo.6370101,https://doi.org/10.3390/app12094469","2019/11/13, 14:07:05",1093,CC0-1.0,403,2025,"2022/10/20, 17:59:25",7,134,235,66,21,2,2.9,0.5314121037463977,"2022/08/22, 20:53:01",v1.1.1,0,12,false,,false,false,,,https://github.com/USEPA,https://www.epa.gov,United States of America,,,https://avatars.githubusercontent.com/u/1304320?v=4,,,
fedelemflowlist,A Python package that generates and provides a standardized elementary flow list for use in life cycle assessment (LCA) data as well as mappings to convert data from other sources.,USEPA,https://github.com/USEPA/Federal-LCA-Commons-Elementary-Flow-List.git,github,ord,Life Cycle Assessment,"2022/11/02, 15:06:47",25,0,6,true,Python,U.S. Environmental Protection Agency,USEPA,"Python,Jupyter Notebook",,",https://doi.org/10.3390/app12199687","2018/02/05, 15:35:37",1739,CC0-1.0,39,1253,"2022/11/09, 14:49:39",13,107,134,14,1,2,0.0,0.6846071044133477,"2022/06/01, 19:17:32",v1.0.9,0,10,false,,false,false,,,https://github.com/USEPA,https://www.epa.gov,United States of America,,,https://avatars.githubusercontent.com/u/1304320?v=4,,,
FORBIO,"Physical multi-regional input-output model for forestry, wood and paper products.",fineprint-global,https://github.com/fineprint-global/forbio.git,github,,Life Cycle Assessment,"2022/10/07, 10:18:44",2,0,1,true,R,FINEPRINT,fineprint-global,R,,,"2020/11/27, 13:08:49",713,GPL-3.0,70,158,"2022/11/09, 14:49:39",0,0,0,0,1,0,0,0.3877551020408163,,,0,2,false,,false,false,,,https://github.com/fineprint-global,http://www.fineprint.global/,"Institute for Ecological Economics, Vienna University of Economics and Business (WU), Welthandelsplatz 1, 1020 Vienna, Austria",,,https://avatars.githubusercontent.com/u/34596993?v=4,,,
pymrio,Multi-Regional Input-Output Analysis in Python.,konstantinstadler,https://github.com/konstantinstadler/pymrio.git,github,"python,calculations,mrio,input-output-analysis",Life Cycle Assessment,"2022/10/06, 13:35:45",92,9,26,true,Python,,,"Python,Shell",http://pymrio.readthedocs.io/en/latest/,",https://zenodo.org/badge/latestdoi/21688312\n","2014/07/10, 09:20:44",3045,GPL-3.0,20,366,"2022/10/06, 13:36:37",25,20,68,6,35,1,0.7,0.018292682926829285,"2022/04/28, 09:25:28",v0.4.7,0,6,false,,false,true,"CIRAIG/OpenIO-Canada,AntoineTeixeira/MatMat-Trade,SESAM-Polimi/MARIO,open-risk/Academy-Course-SFI32064,skinnydelgado/Dashboard_App,spjuhel/BoARIO,jakobsarthur/Price_Uncertainty_HLCA,CIRAIG/Quebec_consumption_footprint,konstantinstadler/pymrio_article",,,,,,,,,,
ONEARMY,A series of tools for the Precious Plastic community to collaborate around the world and tackle plastic waste.,ONEARMY,https://github.com/ONEARMY/precious-plastic.git,github,,Circular Economy and Waste,"2022/08/23, 09:06:25",52,0,3,true,HTML,ONE ARMY,ONEARMY,"HTML,CSS",http://preciousplastic.com,,"2016/02/27, 10:27:21",2448,GPL-3.0,16,674,"2020/09/28, 23:35:00",0,19,89,0,772,0,0.2,0.34782608695652173,"2020/01/06, 19:07:50",3.0,0,9,false,,false,false,,,https://github.com/ONEARMY,,,,,https://avatars.githubusercontent.com/u/43448126?v=4,,,
Trash-ICRA19,A Bounding Box Labeled Dataset of Underwater Trash.,handle/11299,,custom,,Circular Economy and Waste,,,,,,,,,,https://conservancy.umn.edu/handle/11299/214366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TACO,Trash Annotations in Context Dataset Toolkit.,pedropro,https://github.com/pedropro/TACO.git,github,"trash,dataset,mask-rcnn,object-detection,litter,deep-learning,garbage",Circular Economy and Waste,"2022/11/07, 20:00:07",439,0,110,true,Jupyter Notebook,,,"Jupyter Notebook,Python",http://tacodataset.org,",https://doi.org/10.5281/zenodo.3587843","2019/06/08, 22:19:04",1250,MIT,52,176,"2022/09/05, 17:39:19",32,3,17,2,66,5,0.0,0.01764705882352946,"2020/03/05, 17:42:44",1.0,0,2,false,,false,false,,,,,,,,,,,
circularity.ID Open Data Standard,The standard represents the results and findings of an extensive six-year research into the needs of stakeholders in the fashion industry to achieve a circular economy.,circularfashion,https://github.com/circularfashion/cf-circularity-id-standard.git,github,,Circular Economy and Waste,"2021/10/07, 13:22:16",13,0,2,true,Python,circular.fashion,circularfashion,"Python,Shell",https://circularity.id,,"2019/10/09, 08:19:09",1128,GPL-3.0,0,160,"2022/07/06, 20:24:14",4,8,10,2,127,2,0.125,0.4516129032258065,,,0,7,false,,false,false,,,https://github.com/circularfashion,https://circular.fashion,,,,https://avatars.githubusercontent.com/u/91959849?v=4,,,
RecycleNet,Effective trash classification model using only a small number of annotated images.,sangminwoo,https://github.com/sangminwoo/RecycleNet.git,github,"trash-classification,attention,recyclenet,trashnet",Circular Economy and Waste,"2021/01/04, 16:14:55",22,0,5,false,Python,,,Python,,,"2018/10/26, 03:51:23",1476,MIT,0,55,"2022/07/06, 20:24:14",1,0,0,0,127,0,0,0.0,,,0,1,false,,false,false,,,,,,,,,,,
trashnet,Dataset of images of trash. Torch-based CNN for garbage image classification.,garythung,https://github.com/garythung/trashnet.git,github,"dataset,torch,convolutional-neural-networks,deep-learning,trash,garbage,image-classification",Circular Economy and Waste,"2022/06/06, 16:03:50",462,0,57,true,Lua,,,"Lua,Python",,,"2017/04/08, 22:16:08",2041,MIT,1,7,"2021/08/05, 18:39:07",7,0,1,0,462,3,0,0.0,,,0,1,false,,false,false,,,,,,,,,,,
OpenLitterMap,"An open, interactive and accessible database of the world's litter and plastic pollution.",OpenLitterMap,https://github.com/OpenLitterMap/openlittermap-web.git,github,,Circular Economy and Waste,"2022/11/10, 19:27:12",84,0,24,true,PHP,OpenLitterMap,OpenLitterMap,"PHP,Vue,Blade,Shell",https://openlittermap.com,,"2020/08/19, 23:19:26",812,GPL-3.0,719,2146,"2022/11/10, 19:27:13",68,374,465,177,0,13,0.0,0.35360763267740014,"2022/11/03, 18:57:14",2.19.11,5,16,false,,false,false,,,https://github.com/OpenLitterMap,https://openlittermap.com,"Cork, Ireland",,,https://avatars.githubusercontent.com/u/62770201?v=4,,,
Recyclebot,An open source waste plastic extruder that creates 3D printer filament from waste plastic and natural polymers.,,,custom,,Circular Economy and Waste,,,,,,,,,,https://www.appropedia.org/Recyclebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pycirk,Model Circular Economy policy and technological interventions in Environmentally Extended Input-Output Analysis.,CMLPlatform,https://github.com/CMLPlatform/pycirk.git,github,"circular-economy,sustainability,eeioa,environmental-modelling,environmental-science,scenario-creator,economics-models",Circular Economy and Waste,"2021/12/07, 09:54:42",14,0,6,true,Python,CML-IE-EB,CMLPlatform,"Python,Makefile",https://pycirk.readthedocs.io/en/latest/readme.html,",https://zenodo.org/badge/latestdoi/157891556","2018/11/16, 16:12:52",1455,CUSTOM,1,78,"2021/04/19, 12:15:01",3,1,2,0,570,3,0.0,0.0,"2021/04/19, 08:28:11",2.0,0,1,false,,false,true,,,https://github.com/CMLPlatform,,,,,https://avatars.githubusercontent.com/u/29304416?v=4,,,
Global Plastic Navigator,Visualises the most recent and high-resolution data of current scientific publications on marine plastic pollution.,WWF-Deutschland,https://github.com/WWF-Deutschland/marine-plastic-explorer.git,github,,Circular Economy and Waste,"2022/05/30, 13:03:04",4,0,4,true,JavaScript,WWF Deutschland,WWF-Deutschland,"JavaScript,Handlebars,HTML",https://plasticnavigator.wwf.de,,"2020/06/09, 12:32:40",884,CUSTOM,179,1233,"2022/05/30, 13:03:05",8,26,29,11,164,6,0.0,0.19696969696969702,,,0,4,false,,true,false,,,https://github.com/WWF-Deutschland,https://www.wwf.de,Berlin/Hamburg/Frankfurt,,,https://avatars.githubusercontent.com/u/58521212?v=4,,,
marine_debris_ML,Marine debris detection with commercial satellite imagery and deep learning.,NASA-IMPACT,https://github.com/NASA-IMPACT/marine_debris_ML.git,github,,Circular Economy and Waste,"2021/11/05, 15:51:29",54,0,48,false,Python,Inter Agency Implementation and Advanced Concepts,NASA-IMPACT,"Python,Jupyter Notebook,Dockerfile,Shell,JavaScript",,,"2021/03/05, 17:32:41",615,CUSTOM,0,79,"2021/09/13, 16:18:13",1,10,22,0,423,0,0.0,0.030303030303030276,,,0,2,false,,false,false,,,https://github.com/NASA-IMPACT,,,,,https://avatars.githubusercontent.com/u/22798984?v=4,,,
ADVECTOR,A whole-ocean marine debris transport model which is built to handle millions of particles and terabytes of data.,TheOceanCleanupAlgorithms,https://github.com/TheOceanCleanupAlgorithms/ADVECT.git,github,,Circular Economy and Waste,"2022/04/12, 04:14:46",13,0,8,true,Python,The Ocean Cleanup,TheOceanCleanupAlgorithms,"Python,C,Jupyter Notebook",,,"2020/09/10, 15:55:27",791,MIT,4,258,"2022/04/12, 04:14:49",4,111,128,1,212,2,0.3,0.1187214611872146,"2022/02/27, 19:38:51",V1.0.2,0,2,false,,false,false,,,https://github.com/TheOceanCleanupAlgorithms,https://theoceancleanup.com,"Rotterdam, The Netherlands",,,https://avatars.githubusercontent.com/u/29291389?v=4,,,
Surfrider Plastic Origins,A citizen science project that uses AI to map plastic pollution in European rivers and share its data publicly.,surfriderfoundationeurope,https://github.com/surfriderfoundationeurope/The-Plastic-Origins-Project.git,github,"ngo,ngo-data,trash,detection-model,citizen-science",Circular Economy and Waste,"2021/05/07, 09:56:51",17,0,6,false,,Surfrider Foundation Europe,surfriderfoundationeurope,,https://plasticorigins.eu/,,"2020/03/04, 13:47:44",981,MIT,0,172,"2021/05/07, 09:57:07",1,51,54,0,552,0,0.2,0.3482142857142857,,,0,3,false,,false,false,,,https://github.com/surfriderfoundationeurope,https://surfrider.eu/,"Biarritz, France",,,https://avatars.githubusercontent.com/u/51789219?v=4,,,
MARIDA,A marine debris-oriented dataset on Sentinel-2 satellite images.,marine-debris,https://github.com/marine-debris/marine-debris.github.io.git,github,"deep-learning,semantic-segmentation,classification,marine-litter",Circular Economy and Waste,"2022/07/20, 11:32:31",19,0,18,true,Python,MARIDA,marine-debris,"Python,QML",,",https://doi.org/10.1371/journal.pone.0262247\r\n\r\nIn,https://doi.org/10.5281/zenodo.5151941.\r\n\r\nAlternatively,https://doi.org/10.5281/zenodo.5151941,https://doi.org/10.5194/egusphere-egu21-15243","2021/08/01, 20:38:30",465,MIT,14,23,"2022/09/07, 15:34:14",0,1,4,4,64,0,0.0,0.045454545454545414,"2021/08/01, 20:54:58",v1.0.0,0,2,false,,false,false,,,https://github.com/marine-debris,,,,,https://avatars.githubusercontent.com/u/85183222?v=4,,,
Detect waste,Detecting plastic waste in the environment to combat environmental pollution and promote circular economy.,wimlds-trojmiasto,https://github.com/wimlds-trojmiasto/detect-waste.git,github,"pytorch,deep-learning,object-detection,python,cnn,neural-networks,efficientdet,detr,maskrcnn,fastrcnn,litter,waste-detection,trash",Circular Economy and Waste,"2022/10/23, 19:28:22",103,0,60,true,Python,,wimlds-trojmiasto,"Python,Jupyter Notebook,Shell",https://detectwaste.ml,",https://zenodo.org/badge/latestdoi/314221459,https://doi.org/10.1016/j.wasman.2021.12.001","2020/11/19, 11:04:09",721,MIT,17,133,"2022/10/29, 05:32:43",0,53,62,13,12,0,0.7,0.5168539325842696,"2021/09/02, 06:29:33",v1.1-alpha,0,8,false,,false,false,,,https://github.com/wimlds-trojmiasto,,,,,https://avatars.githubusercontent.com/u/52125053?v=4,,,
Santiago.jl,A Julia package to generate appropriate sanitation system options.,santiago-sanitation-systems,https://github.com/santiago-sanitation-systems/Santiago.jl.git,github,,Circular Economy and Waste,"2022/09/28, 12:11:45",4,0,3,true,Julia,,santiago-sanitation-systems,Julia,,",https://doi.org/10.1016/j.watres.2018.08.021\n\nSpuhler,https://doi.org/10.1016/j.watres.2020.116281\n\nSpuhler","2020/06/25, 07:06:30",868,CUSTOM,36,407,"2022/08/02, 09:26:53",15,6,78,13,100,1,0.0,0.1256684491978609,"2022/09/19, 13:48:37",v0.9.0,0,6,false,,false,false,,,https://github.com/santiago-sanitation-systems,https://github.com/santiago-sanitation-systems/Santiago.jl,,,,https://avatars.githubusercontent.com/u/67377940?v=4,,,
